Granted01,1942,BBWAA,233,175,3,N,Player,
Rickebr01,1942,BBWAA,233,175,3,N,Pioneer/Executive,
Wheatza01,1942,BBWAA,233,175,3,N,Player,
Bushdo01,1942,BBWAA,233,175,2,N,Player,
Crawfsa01,1942,BBWAA,233,175,2,N,Player,
Martipe01,1942,BBWAA,233,175,2,N,Player,
Peckiro01,1942,BBWAA,233,175,2,N,Player,
Wallabo01,1942,BBWAA,233,175,2,N,Player,
Beaumgi01,1942,BBWAA,233,175,1,N,Player,
Becklja01,1942,BBWAA,233,175,1,N,Player,
Boleyjo01,1942,BBWAA,233,175,1,N,Player,
Bradlbi01,1942,BBWAA,233,175,1,N,Player,
Crossla01,1942,BBWAA,233,175,1,N,Player,
Dinnebi01,1942,BBWAA,233,175,1,N,Player,
Dunnja01,1942,BBWAA,233,175,1,N,Player,
Elberki01,1942,BBWAA,233,175,1,N,Player,
Faberre01,1942,BBWAA,233,175,1,N,Player,
Hamilbi01,1942,BBWAA,233,175,1,N,Player,
Hermaba01,1942,BBWAA,233,175,1,N,Player,
Hoytwa01,1942,BBWAA,233,175,1,N,Player,
Kellejo01,1942,BBWAA,233,175,1,N,Player,
Kerrdi01,1942,BBWAA,233,175,1,N,Player,
Lathaar01,1942,BBWAA,233,175,1,N,Player,
Lowebo01,1942,BBWAA,233,175,1,N,Player,
Mageesh01,1942,BBWAA,233,175,1,N,Player,
Phillde01,1942,BBWAA,233,175,1,N,Player,
Roushed01,1942,BBWAA,233,175,1,N,Player,
Rusieam01,1942,BBWAA,233,175,1,N,Player,
Schaege01,1942,BBWAA,233,175,1,N,Player,
Scottev01,1942,BBWAA,233,175,1,N,Player,
Steinha01,1942,BBWAA,233,175,1,N,Player,
Tennefr02,1942,BBWAA,233,175,1,N,Player,
Wambsbi01,1942,BBWAA,233,175,1,N,Player,
Wilsoha01,1942,BBWAA,233,175,1,N,Player,
Woodjo02,1942,BBWAA,233,175,1,N,Player,
Landike99,1944,Old Timers,,,,Y,Pioneer/Executive,
Chancfr01,1945,BBWAA,247,186,179,N,Player,
Wadderu01,1945,BBWAA,247,186,154,N,Player,
Walshed01,1945,BBWAA,247,186,137,N,Player,
Eversjo01,1945,BBWAA,247,186,134,N,Player,
Bresnro01,1945,BBWAA,247,186,133,N,Player,
Huggimi01,1945,BBWAA,247,186,133,N,Manager,
Cochrmi01,1945,BBWAA,247,186,125,N,Player,
Colliji01,1945,BBWAA,247,186,121,N,Player,
Delahed01,1945,BBWAA,247,186,111,N,Player,
Griffcl01,1945,BBWAA,247,186,108,N,Pioneer/Executive,
Friscfr01,1945,BBWAA,247,186,101,N,Player,
Jennihu01,1945,BBWAA,247,186,92,N,Player,
Robinwi01,1945,BBWAA,247,186,81,N,Manager,
Traynpi01,1945,BBWAA,247,186,81,N,Player,
Duffyhu01,1945,BBWAA,247,186,64,N,Player,
Clarkfr01,1945,BBWAA,247,186,53,N,Player,
Maranra01,1945,BBWAA,247,186,51,N,Player,
Tinkejo01,1945,BBWAA,247,186,49,N,Player,
Brownmo01,1945,BBWAA,247,186,46,N,Player,
Pennohe01,1945,BBWAA,247,186,45,N,Player,
Mcginjo01,1945,BBWAA,247,186,44,N,Player,
Bendech01,1945,BBWAA,247,186,40,N,Player,
Planked01,1945,BBWAA,247,186,33,N,Player,
Schalra01,1945,BBWAA,247,186,33,N,Player,
Terrybi01,1945,BBWAA,247,186,32,N,Player,
Grovele01,1945,BBWAA,247,186,28,N,Player,
Bakerfr01,1945,BBWAA,247,186,26,N,Player,
Hubbeca01,1945,BBWAA,247,186,24,N,Player,
Jossad01,1945,BBWAA,247,186,23,N,Player,
Youngro01,1945,BBWAA,247,186,22,N,Player,
Vanceda01,1945,BBWAA,247,186,18,N,Player,
Deandi01,1945,BBWAA,247,186,17,N,Player,
Dickebi01,1945,BBWAA,247,186,17,N,Player,
Klingjo01,1945,BBWAA,247,186,12,N,Player,
Gehrich01,1945,BBWAA,247,186,10,N,Player,
Ruckena01,1945,BBWAA,247,186,10,N,Player,
Adamsba01,1945,BBWAA,247,186,7,N,Player,
Gomezle01,1945,BBWAA,247,186,7,N,Player,
Heilmha01,1945,BBWAA,247,186,5,N,Player,
Nichoki01,1945,BBWAA,247,186,5,N,Player,
Roushed01,1945,BBWAA,247,186,5,N,Player,
Crawfsa01,1945,BBWAA,247,186,4,N,Player,
Lyonste01,1945,BBWAA,247,186,4,N,Player,
Carribi02,1945,BBWAA,247,186,3,N,Player,
Donovbi01,1945,BBWAA,247,186,3,N,Player,
Gowdyha01,1945,BBWAA,247,186,3,N,Player,
Greenha01,1945,BBWAA,247,186,3,N,Player,
Wallabo01,1945,BBWAA,247,186,3,N,Player,
Burkeje01,1945,BBWAA,247,186,2,N,Player,
Elberki01,1945,BBWAA,247,186,2,N,Player,
Granted01,1945,BBWAA,247,186,2,N,Player,
Hartnga01,1945,BBWAA,247,186,2,N,Player,
Lowebo01,1945,BBWAA,247,186,2,N,Player,
Mckecbi01,1945,BBWAA,247,186,2,N,Manager,
Phillde01,1945,BBWAA,247,186,2,N,Player,
Rickebr01,1945,BBWAA,247,186,2,N,Pioneer/Executive,
Stengca01,1945,BBWAA,247,186,2,N,Manager,
Wheatza01,1945,BBWAA,247,186,2,N,Player,
Beaumgi01,1945,BBWAA,247,186,1,N,Player,
Bushdo01,1945,BBWAA,247,186,1,N,Player,
Camniho01,1945,BBWAA,247,186,1,N,Player,
Careyma01,1945,BBWAA,247,186,1,N,Player,
Combsea01,1945,BBWAA,247,186,1,N,Player,
Conrowi01,1945,BBWAA,247,186,1,N,Player,
Davisha01,1945,BBWAA,247,186,1,N,Player,
Dimagjo01,1945,BBWAA,247,186,1,N,Player,
Dinnebi01,1945,BBWAA,247,186,1,N,Player,
Donlimi01,1945,BBWAA,247,186,1,N,Player,
Dunnja01,1945,BBWAA,247,186,1,N,Player,
Gleaski01,1945,BBWAA,247,186,1,N,Player,
Gordojo01,1945,BBWAA,247,186,1,N,Player,
Grimmch01,1945,BBWAA,247,186,1,N,Player,
Grohhe01,1945,BBWAA,247,186,1,N,Player,
Kerrdi01,1945,BBWAA,247,186,1,N,Player,
Lazzeto01,1945,BBWAA,247,186,1,N,Player,
Lewisdu01,1945,BBWAA,247,186,1,N,Player,
Longhe01,1945,BBWAA,247,186,1,N,Player,
Mageesh01,1945,BBWAA,247,186,1,N,Player,
Martipe01,1945,BBWAA,247,186,1,N,Player,
Meusebo01,1945,BBWAA,247,186,1,N,Player,
Moranpa01,1945,BBWAA,247,186,1,N,Player,
Mungova01,1945,BBWAA,247,186,1,N,Player,
Murphda02,1945,BBWAA,247,186,1,N,Player,
Ritchcl01,1945,BBWAA,247,186,1,N,Player,
Rixeyep01,1945,BBWAA,247,186,1,N,Player,
Rootch01,1945,BBWAA,247,186,1,N,Player,
Rusieam01,1945,BBWAA,247,186,1,N,Player,
Seymocy01,1945,BBWAA,247,186,1,N,Player,
Sheckji01,1945,BBWAA,247,186,1,N,Player,
Southbi01,1945,BBWAA,247,186,1,N,Player,
Sweenbi02,1945,BBWAA,247,186,1,N,Player,
Tanneje01,1945,BBWAA,247,186,1,N,Player,
Vandejo01,1945,BBWAA,247,186,1,N,Player,
Willicy01,1945,BBWAA,247,186,1,N,Player,
Yerkest02,1945,BBWAA,247,186,1,N,Player,
Bresnro01,1945,Old Timers,,,,Y,Player,
Broutda01,1945,Old Timers,,,,Y,Player,
Clarkfr01,1945,Old Timers,,,,Y,Player,
Colliji01,1945,Old Timers,,,,Y,Player,
Delahed01,1945,Old Timers,,,,Y,Player,
Duffyhu01,1945,Old Timers,,,,Y,Player,
Jennihu01,1945,Old Timers,,,,Y,Player,
Kellyki01,1945,Old Timers,,,,Y,Player,
Orourji01,1945,Old Timers,,,,Y,Player,
Robinwi01,1945,Old Timers,,,,Y,Manager,
Chancfr01,1946,Final Ballot,263,198,150,N,Player,
Chancfr01,1946,Nominating Vote,202,,144,N,Player,Top 20
Eversjo01,1946,Nominating Vote,202,,130,N,Player,Top 20
Huggimi01,1946,Nominating Vote,202,,129,N,Player,Top 20
Wadderu01,1946,Nominating Vote,202,,122,N,Player,Top 20
Walshed01,1946,Nominating Vote,202,,115,N,Player,Top 20
Eversjo01,1946,Final Ballot,263,198,110,N,Player,
Huggimi01,1946,Final Ballot,263,198,106,N,Player,
Walshed01,1946,Final Ballot,263,198,106,N,Player,
Friscfr01,1946,Nominating Vote,202,,104,N,Player,Top 20
Hubbeca01,1946,Nominating Vote,202,,101,N,Player,Top 20
Wadderu01,1946,Final Ballot,263,198,87,N,Player,
Griffcl01,1946,Final Ballot,263,198,82,N,Player,
Cochrmi01,1946,Nominating Vote,202,,80,N,Player,Top 20
Hubbeca01,1946,Final Ballot,263,198,75,N,Player,
Griffcl01,1946,Nominating Vote,202,,73,N,Player,Top 20
Grovele01,1946,Nominating Vote,202,,71,N,Player,Top 20
Friscfr01,1946,Final Ballot,263,198,67,N,Player,
Cochrmi01,1946,Final Ballot,263,198,65,N,Player,
Traynpi01,1946,Nominating Vote,202,,65,N,Player,Top 20
Grovele01,1946,Final Ballot,263,198,61,N,Player,
Brownmo01,1946,Nominating Vote,202,,56,N,Player,Top 20
Tinkejo01,1946,Nominating Vote,202,,55,N,Player,Top 20
Traynpi01,1946,Final Ballot,263,198,53,N,Player,
Mcginjo01,1946,Nominating Vote,202,,53,N,Player,Top 20
Maranra01,1946,Nominating Vote,202,,50,N,Player,Top 20
Brownmo01,1946,Final Ballot,263,198,48,N,Player,
Mcginjo01,1946,Final Ballot,263,198,47,N,Player,
Deandi01,1946,Final Ballot,263,198,45,N,Player,
Tinkejo01,1946,Final Ballot,263,198,45,N,Player,
Gehrich01,1946,Nominating Vote,202,,43,N,Player,Top 20
Pennohe01,1946,Nominating Vote,202,,41,N,Player,Top 20
Deandi01,1946,Nominating Vote,202,,40,N,Player,Top 20
Dickebi01,1946,Nominating Vote,202,,40,N,Player,Top 20
Bakerfr01,1946,Nominating Vote,202,,39,N,Player,Top 20
Bendech01,1946,Nominating Vote,202,,39,N,Player,Top 20
Bakerfr01,1946,Final Ballot,263,198,36,N,Player,
Schalra01,1946,Nominating Vote,202,,36,N,Player,Top 20
Bendech01,1946,Final Ballot,263,198,35,N,Player,
Planked01,1946,Nominating Vote,202,,34,N,Player,Top 20
Dickebi01,1946,Final Ballot,263,198,32,N,Player,
Terrybi01,1946,Nominating Vote,202,,31,N,Player,Top 20
Vanceda01,1946,Nominating Vote,202,,31,N,Player,Top 20
Maranra01,1946,Final Ballot,263,198,29,N,Player,
Foxxji01,1946,Nominating Vote,202,,26,N,Player,Top 20
Youngro01,1946,Nominating Vote,202,,25,N,Player,Top 20
Gehrich01,1946,Final Ballot,263,198,23,N,Player,
Heilmha01,1946,Nominating Vote,202,,23,N,Player,Top 20
Klingjo01,1946,Nominating Vote,202,,20,N,Player,Top 20
Pennohe01,1946,Final Ballot,263,198,16,N,Player,
Jossad01,1946,Nominating Vote,202,,14,N,Player,Top 20
Ruckena01,1946,Nominating Vote,202,,13,N,Player,Top 20
Roushed01,1946,Nominating Vote,202,,11,N,Player,Top 20
Crawfsa01,1946,Nominating Vote,202,,9,N,Player,Top 20
Adamsba01,1946,Nominating Vote,202,,6,N,Player,Top 20
Crigelo01,1946,Nominating Vote,202,,6,N,Player,Top 20
Marquru01,1946,Nominating Vote,202,,6,N,Player,Top 20
Wheatza01,1946,Nominating Vote,202,,6,N,Player,Top 20
Woodjo02,1946,Nominating Vote,202,,5,N,Player,Top 20
Donovbi01,1946,Nominating Vote,202,,4,N,Player,Top 20
Gomezle01,1946,Nominating Vote,202,,4,N,Player,Top 20
Wanerpa01,1946,Nominating Vote,202,,4,N,Player,Top 20
Lyonste01,1946,Nominating Vote,202,,3,N,Player,Top 20
Burkeje01,1946,Nominating Vote,202,,2,N,Player,Top 20
Bushdo01,1946,Nominating Vote,202,,2,N,Player,Top 20
Coombja01,1946,Nominating Vote,202,,2,N,Player,Top 20
Davisha01,1946,Nominating Vote,202,,2,N,Player,Top 20
Hartnga01,1946,Nominating Vote,202,,2,N,Player,Top 20
Jacksjo01,1946,Nominating Vote,202,,2,N,Player,Top 20
Mckecbi01,1946,Nominating Vote,202,,2,N,Player,Top 20
Bancrda01,1946,Nominating Vote,202,,1,N,Player,Top 20
Beaumgi01,1946,Nominating Vote,202,,1,N,Player,Top 20
Bradlbi01,1946,Nominating Vote,202,,1,N,Player,Top 20
Chesbja01,1946,Nominating Vote,202,,1,N,Player,Top 20
Clarkjo01,1946,Nominating Vote,202,,1,N,Player,Top 20
Cravaga01,1946,Nominating Vote,202,,1,N,Player,Top 20
Dinnebi01,1946,Nominating Vote,202,,1,N,Player,Top 20
Dunnja01,1946,Nominating Vote,202,,1,N,Player,Top 20
Granted01,1946,Nominating Vote,202,,1,N,Player,Top 20
Grimmch01,1946,Nominating Vote,202,,1,N,Player,Top 20
Hoytwa01,1946,Nominating Vote,202,,1,N,Player,Top 20
Jonesfi01,1946,Nominating Vote,202,,1,N,Player,Top 20
Killebi01,1946,Nominating Vote,202,,1,N,Player,Top 20
Knabeot01,1946,Nominating Vote,202,,1,N,Player,Top 20
Longhe01,1946,Nominating Vote,202,,1,N,Player,Top 20
Mageesh01,1946,Nominating Vote,202,,1,N,Player,Top 20
Martipe01,1946,Nominating Vote,202,,1,N,Player,Top 20
Nichoki01,1946,Nominating Vote,202,,1,N,Player,Top 20
Phillde01,1946,Nominating Vote,202,,1,N,Player,Top 20
Ruelmu01,1946,Nominating Vote,202,,1,N,Player,Top 20
Sheckji01,1946,Nominating Vote,202,,1,N,Player,Top 20
Simmoal01,1946,Nominating Vote,202,,1,N,Player,Top 20
Southbi01,1946,Nominating Vote,202,,1,N,Player,Top 20
Sparktu01,1946,Nominating Vote,202,,1,N,Player,Top 20
Sullibi03,1946,Nominating Vote,202,,1,N,Player,Top 20
Tanneje01,1946,Nominating Vote,202,,1,N,Player,Top 20
Tennefr01,1946,Nominating Vote,202,,1,N,Player,Top 20
Burkeje01,1946,Old Timers,,,,Y,Player,
Chancfr01,1946,Old Timers,,,,Y,Player,
Chesbja01,1946,Old Timers,,,,Y,Player,
Eversjo01,1946,Old Timers,,,,Y,Player,
Griffcl01,1946,Old Timers,,,,Y,Player,
Mccarto01,1946,Old Timers,,,,Y,Player,
Mcginjo01,1946,Old Timers,,,,Y,Player,
Planked01,1946,Old Timers,,,,Y,Player,
Tinkejo01,1946,Old Timers,,,,Y,Player,
Wadderu01,1946,Old Timers,,,,Y,Player,
Walshed01,1946,Old Timers,,,,Y,Player,
Hubbeca01,1947,BBWAA,161,121,140,Y,Player,
Friscfr01,1947,BBWAA,161,121,136,Y,Player,
Cochrmi01,1947,BBWAA,161,121,128,Y,Player,
Grovele01,1947,BBWAA,161,121,123,Y,Player,
Traynpi01,1947,BBWAA,161,121,119,N,Player,
Gehrich01,1947,BBWAA,161,121,105,N,Player,
Maranra01,1947,BBWAA,161,121,91,N,Player,
Deandi01,1947,BBWAA,161,121,88,N,Player,
Pennohe01,1947,BBWAA,161,121,86,N,Player,
Bendech01,1947,BBWAA,161,121,72,N,Player,
Heilmha01,1947,BBWAA,161,121,65,N,Player,
Schalra01,1947,BBWAA,161,121,50,N,Player,
Vanceda01,1947,BBWAA,161,121,50,N,Player,
Bakerfr01,1947,BBWAA,161,121,49,N,Player,
Terrybi01,1947,BBWAA,161,121,46,N,Player,
Wheatza01,1947,BBWAA,161,121,37,N,Player,
Youngro01,1947,BBWAA,161,121,36,N,Player,
Woodjo02,1947,BBWAA,161,121,29,N,Player,
Roushed01,1947,BBWAA,161,121,25,N,Player,
Adamsba01,1947,BBWAA,161,121,22,N,Player,
Marquru01,1947,BBWAA,161,121,18,N,Player,
Foxxji01,1947,BBWAA,161,121,10,N,Player,
Cronijo01,1947,BBWAA,161,121,6,N,Player,
Simmoal01,1947,BBWAA,161,121,6,N,Player,
Fletcar01,1947,BBWAA,161,121,3,N,Player,
Cravaga01,1947,BBWAA,161,121,2,N,Player,
Hartnga01,1947,BBWAA,161,121,2,N,Player,
Mccarjo99,1947,BBWAA,161,121,2,N,Manager,
Rixeyep01,1947,BBWAA,161,121,2,N,Player,
Turnete01,1947,BBWAA,161,121,2,N,Player,
Dyered01,1947,BBWAA,161,121,1,N,Player,
Gelbech01,1947,BBWAA,161,121,1,N,Player,
Gomezle01,1947,BBWAA,161,121,1,N,Player,
Gowdyha01,1947,BBWAA,161,121,1,N,Player,
Haineje01,1947,BBWAA,161,121,1,N,Player,
Hargrbu01,1947,BBWAA,161,121,1,N,Player,
Kellyge01,1947,BBWAA,161,121,1,N,Player,
Lazzeto01,1947,BBWAA,161,121,1,N,Player,
Scottev01,1947,BBWAA,161,121,1,N,Player,
Pennohe01,1948,BBWAA,121,91,94,Y,Player,
Traynpi01,1948,BBWAA,121,91,93,Y,Player,
Simmoal01,1948,BBWAA,121,91,60,N,Player,
Gehrich01,1948,BBWAA,121,91,52,N,Player,
Terrybi01,1948,BBWAA,121,91,52,N,Player,
Wanerpa01,1948,BBWAA,121,91,51,N,Player,
Foxxji01,1948,BBWAA,121,91,50,N,Player,
Deandi01,1948,BBWAA,121,91,40,N,Player,
Heilmha01,1948,BBWAA,121,91,40,N,Player,
Dickebi01,1948,BBWAA,121,91,39,N,Player,
Maranra01,1948,BBWAA,121,91,38,N,Player,
Hartnga01,1948,BBWAA,121,91,33,N,Player,
Cronijo01,1948,BBWAA,121,91,25,N,Player,
Vanceda01,1948,BBWAA,121,91,23,N,Player,
Schalra01,1948,BBWAA,121,91,22,N,Player,
Lazzeto01,1948,BBWAA,121,91,21,N,Player,
Youngro01,1948,BBWAA,121,91,19,N,Player,
Roushed01,1948,BBWAA,121,91,17,N,Player,
Gomezle01,1948,BBWAA,121,91,16,N,Player,
Lyonste01,1948,BBWAA,121,91,15,N,Player,
Wheatza01,1948,BBWAA,121,91,15,N,Player,
Careyma01,1948,BBWAA,121,91,9,N,Player,
Wilsoji01,1948,BBWAA,121,91,8,N,Player,
Grimebu01,1948,BBWAA,121,91,7,N,Player,
Hoytwa01,1948,BBWAA,121,91,7,N,Player,
Martipe01,1948,BBWAA,121,91,7,N,Player,
Combsea01,1948,BBWAA,121,91,6,N,Player,
Grimmch01,1948,BBWAA,121,91,6,N,Player,
Marquru01,1948,BBWAA,121,91,6,N,Player,
Meusebo01,1948,BBWAA,121,91,6,N,Player,
Bendech01,1948,BBWAA,121,91,5,N,Player,
Dykesji01,1948,BBWAA,121,91,5,N,Player,
Jackstr01,1948,BBWAA,121,91,5,N,Player,
Mcinnst01,1948,BBWAA,121,91,5,N,Player,
Rixeyep01,1948,BBWAA,121,91,5,N,Player,
Woodjo02,1948,BBWAA,121,91,5,N,Player,
Adamsba01,1948,BBWAA,121,91,4,N,Player,
Bakerfr01,1948,BBWAA,121,91,4,N,Player,
Bancrda01,1948,BBWAA,121,91,4,N,Player,
Bottoji01,1948,BBWAA,121,91,4,N,Player,
Huggimi01,1948,BBWAA,121,91,4,N,Manager,
Odoulle01,1948,BBWAA,121,91,4,N,Player,
Ruffire01,1948,BBWAA,121,91,4,N,Player,
Cuyleki01,1948,BBWAA,121,91,3,N,Player,
Duganjo01,1948,BBWAA,121,91,3,N,Player,
Earnsge01,1948,BBWAA,121,91,3,N,Player,
Faberre01,1948,BBWAA,121,91,3,N,Player,
Fletcar01,1948,BBWAA,121,91,3,N,Player,
Gowdyha01,1948,BBWAA,121,91,3,N,Player,
Harribu01,1948,BBWAA,121,91,3,N,Manager,
Kleinch01,1948,BBWAA,121,91,3,N,Player,
Rommeed01,1948,BBWAA,121,91,3,N,Player,
Rootch01,1948,BBWAA,121,91,3,N,Player,
Scottev01,1948,BBWAA,121,91,3,N,Player,
Bluegos01,1948,BBWAA,121,91,2,N,Player,
Coombja01,1948,BBWAA,121,91,2,N,Player,
Coopewi01,1948,BBWAA,121,91,2,N,Player,
Covelst01,1948,BBWAA,121,91,2,N,Player,
Fitzsfr01,1948,BBWAA,121,91,2,N,Player,
Hackst01,1948,BBWAA,121,91,2,N,Player,
Haineje01,1948,BBWAA,121,91,2,N,Player,
Hermaba01,1948,BBWAA,121,91,2,N,Player,
Hoopeha01,1948,BBWAA,121,91,2,N,Player,
Kellyge01,1948,BBWAA,121,91,2,N,Player,
Klingjo01,1948,BBWAA,121,91,2,N,Player,
Oneilst01,1948,BBWAA,121,91,2,N,Player,
Quinnja01,1948,BBWAA,121,91,2,N,Player,
Schacal01,1948,BBWAA,121,91,2,N,Player,
Wilsoha01,1948,BBWAA,121,91,2,N,Player,
Wrighgl01,1948,BBWAA,121,91,2,N,Player,
Bartedi01,1948,BBWAA,121,91,1,N,Player,
Bigbeca01,1948,BBWAA,121,91,1,N,Player,
Cadorle01,1948,BBWAA,121,91,1,N,Player,
Camildo01,1948,BBWAA,121,91,1,N,Player,
Davissp01,1948,BBWAA,121,91,1,N,Player,
Derripa01,1948,BBWAA,121,91,1,N,Player,
Durocle01,1948,BBWAA,121,91,1,N,Manager,
Ferrewe01,1948,BBWAA,121,91,1,N,Player,
Fonsele01,1948,BBWAA,121,91,1,N,Player,
Gosligo01,1948,BBWAA,121,91,1,N,Player,
Grohhe01,1948,BBWAA,121,91,1,N,Player,
Hafeych01,1948,BBWAA,121,91,1,N,Player,
Hallabi01,1948,BBWAA,121,91,1,N,Player,
Hermabi01,1948,BBWAA,121,91,1,N,Player,
Johnsbo01,1948,BBWAA,121,91,1,N,Player,
Kremera01,1948,BBWAA,121,91,1,N,Player,
Manushe01,1948,BBWAA,121,91,1,N,Player,
Medwijo01,1948,BBWAA,121,91,1,N,Player,
Milledo02,1948,BBWAA,121,91,1,N,Player,
Mulcahu01,1948,BBWAA,121,91,1,N,Player,
Mungova01,1948,BBWAA,121,91,1,N,Player,
Oeschjo01,1948,BBWAA,121,91,1,N,Player,
Ricesa01,1948,BBWAA,121,91,1,N,Player,
Schanwa01,1948,BBWAA,121,91,1,N,Player,
Schumha02,1948,BBWAA,121,91,1,N,Player,
Selkige01,1948,BBWAA,121,91,1,N,Player,
Severha01,1948,BBWAA,121,91,1,N,Player,
Seweljo01,1948,BBWAA,121,91,1,N,Player,
Sewellu01,1948,BBWAA,121,91,1,N,Player,
Sherdbi01,1948,BBWAA,121,91,1,N,Player,
Shockur01,1948,BBWAA,121,91,1,N,Player,
Smithea02,1948,BBWAA,121,91,1,N,Player,
Smithsh01,1948,BBWAA,121,91,1,N,Player,
Stengca01,1948,BBWAA,121,91,1,N,Manager,
Westsa01,1948,BBWAA,121,91,1,N,Player,
Willicy01,1948,BBWAA,121,91,1,N,Player,
Gehrich01,1949,Run Off,187,,159,Y,Player,1st
Ottme01,1949,Run Off,187,,128,N,Player,1st
Gehrich01,1949,BBWAA,153,115,102,N,Player,
Ottme01,1949,BBWAA,153,115,94,N,Player,
Simmoal01,1949,BBWAA,153,115,89,N,Player,
Foxxji01,1949,Run Off,187,,89,N,Player,1st
Deandi01,1949,BBWAA,153,115,88,N,Player,
Foxxji01,1949,BBWAA,153,115,85,N,Player,
Terrybi01,1949,BBWAA,153,115,81,N,Player,
Deandi01,1949,Run Off,187,,81,N,Player,1st
Simmoal01,1949,Run Off,187,,76,N,Player,1st
Wanerpa01,1949,BBWAA,153,115,73,N,Player,
Greenha01,1949,BBWAA,153,115,67,N,Player,
Dickebi01,1949,BBWAA,153,115,65,N,Player,
Wanerpa01,1949,Run Off,187,,63,N,Player,1st
Heilmha01,1949,BBWAA,153,115,59,N,Player,
Maranra01,1949,BBWAA,153,115,58,N,Player,
Heilmha01,1949,Run Off,187,,52,N,Player,1st
Terrybi01,1949,Run Off,187,,48,N,Player,1st
Greenha01,1949,Run Off,187,,44,N,Player,1st
Dickebi01,1949,Run Off,187,,39,N,Player,1st
Maranra01,1949,Run Off,187,,39,N,Player,1st
Hartnga01,1949,BBWAA,153,115,35,N,Player,
Cronijo01,1949,BBWAA,153,115,33,N,Player,
Vanceda01,1949,BBWAA,153,115,33,N,Player,
Lyonste01,1949,BBWAA,153,115,29,N,Player,
Schalra01,1949,BBWAA,153,115,24,N,Player,
Wilsoha01,1949,BBWAA,153,115,24,N,Player,
Ruffire01,1949,BBWAA,153,115,22,N,Player,
Lazzeto01,1949,BBWAA,153,115,20,N,Player,
Youngro01,1949,BBWAA,153,115,20,N,Player,
Gomezle01,1949,BBWAA,153,115,17,N,Player,
Schalra01,1949,Run Off,187,,17,N,Player,1st
Martipe01,1949,BBWAA,153,115,16,N,Player,
Cronijo01,1949,Run Off,187,,16,N,Player,1st
Wheatza01,1949,BBWAA,153,115,15,N,Player,
Vanceda01,1949,Run Off,187,,15,N,Player,1st
Roushed01,1949,BBWAA,153,115,14,N,Player,
Lyonste01,1949,Run Off,187,,14,N,Player,1st
Careyma01,1949,BBWAA,153,115,12,N,Player,
Wilsoha01,1949,Run Off,187,,12,N,Player,1st
Harribu01,1949,BBWAA,153,115,11,N,Player,
Youngro01,1949,Run Off,187,,11,N,Player,1st
Gowdyha01,1949,BBWAA,153,115,10,N,Player,
Grimmch01,1949,BBWAA,153,115,10,N,Player,
Kleinch01,1949,BBWAA,153,115,9,N,Player,
Bottoji01,1949,BBWAA,153,115,8,N,Player,
Grimebu01,1949,BBWAA,153,115,8,N,Player,
Mcinnst01,1949,BBWAA,153,115,8,N,Player,
Dykesji01,1949,BBWAA,153,115,7,N,Player,
Hoytwa01,1949,BBWAA,153,115,7,N,Player,
Southbi01,1949,BBWAA,153,115,7,N,Player,
Hartnga01,1949,Run Off,187,,7,N,Player,1st
Combsea01,1949,BBWAA,153,115,6,N,Player,
Faberre01,1949,BBWAA,153,115,6,N,Player,
Jackstr01,1949,BBWAA,153,115,6,N,Player,
Oneilst01,1949,BBWAA,153,115,6,N,Player,
Wilsoji01,1949,BBWAA,153,115,6,N,Player,
Lazzeto01,1949,Run Off,187,,6,N,Player,1st
Adamsba01,1949,BBWAA,153,115,5,N,Player,
Bancrda01,1949,BBWAA,153,115,5,N,Player,
Hermaba01,1949,BBWAA,153,115,5,N,Player,
Coopewi01,1949,BBWAA,153,115,4,N,Player,
Cuyleki01,1949,BBWAA,153,115,4,N,Player,
Gosligo01,1949,BBWAA,153,115,4,N,Player,
Hackst01,1949,BBWAA,153,115,4,N,Player,
Hardeme01,1949,BBWAA,153,115,4,N,Player,
Marquru01,1949,BBWAA,153,115,4,N,Player,
Odoulle01,1949,BBWAA,153,115,4,N,Player,
Rixeyep01,1949,BBWAA,153,115,4,N,Player,
Ruffire01,1949,Run Off,187,,4,N,Player,1st
Covelst01,1949,BBWAA,153,115,3,N,Player,
Meusebo01,1949,BBWAA,153,115,3,N,Player,
Ricesa01,1949,BBWAA,153,115,3,N,Player,
Scottev01,1949,BBWAA,153,115,3,N,Player,
Stengca01,1949,BBWAA,153,115,3,N,Player,
Wanerll01,1949,BBWAA,153,115,3,N,Player,
Bendech01,1949,BBWAA,153,115,2,N,Player,
Duganjo01,1949,BBWAA,153,115,2,N,Player,
Earnsge01,1949,BBWAA,153,115,2,N,Player,
Fitzsfr01,1949,BBWAA,153,115,2,N,Player,
Gelbech01,1949,BBWAA,153,115,2,N,Player,
Hafeych01,1949,BBWAA,153,115,2,N,Player,
Haineje01,1949,BBWAA,153,115,2,N,Player,
Jurgebi01,1949,BBWAA,153,115,2,N,Player,
Lucasre01,1949,BBWAA,153,115,2,N,Player,
Rommeed01,1949,BBWAA,153,115,2,N,Player,
Shockur01,1949,BBWAA,153,115,2,N,Player,
Warnelo01,1949,BBWAA,153,115,2,N,Player,
Willicy01,1949,BBWAA,153,115,2,N,Player,
Averiea01,1949,BBWAA,153,115,1,N,Player,
Bluegos01,1949,BBWAA,153,115,1,N,Player,
Bodiepi01,1949,BBWAA,153,115,1,N,Player,
