Terrybi01,1934,NY1,NL,1,153,93,60,2,Y
Wilsoji01,1934,PHI,NL,1,149,56,93,7,Y
Gibsoge01,1934,PIT,NL,1,51,27,24,5,N
Traynpi01,1934,PIT,NL,2,100,47,52,5,Y
Friscfr01,1934,SLN,NL,1,154,95,58,1,Y
Cronijo01,1935,BOS,AL,1,154,78,75,4,Y
Dykesji01,1935,CHA,AL,1,153,74,78,5,Y
Johnswa01,1935,CLE,AL,1,96,46,48,3,N
Oneilst01,1935,CLE,AL,2,60,36,23,3,N
Cochrmi01,1935,DET,AL,1,152,93,58,1,Y
Mccarjo99,1935,NYA,AL,1,149,89,60,2,N
Mackco01,1935,PHA,AL,1,149,58,91,8,N
Hornsro01,1935,SLA,AL,1,155,65,87,7,Y
Harribu01,1935,WS1,AL,1,154,67,86,6,N
Stengca01,1935,BRO,NL,1,154,70,83,5,N
Mckecbi01,1935,BSN,NL,1,153,38,115,8,N
Grimmch01,1935,CHN,NL,1,154,100,54,1,Y
Dressch01,1935,CIN,NL,1,154,68,85,6,N
Terrybi01,1935,NY1,NL,1,156,91,62,3,Y
Wilsoji01,1935,PHI,NL,1,156,64,89,7,Y
Traynpi01,1935,PIT,NL,1,153,86,67,4,Y
Friscfr01,1935,SLN,NL,1,154,96,58,2,Y
Cronijo01,1936,BOS,AL,1,155,74,80,6,Y
Dykesji01,1936,CHA,AL,1,153,81,70,3,Y
Oneilst01,1936,CLE,AL,1,157,80,74,5,N
Cochrmi01,1936,DET,AL,1,53,29,24,2,Y
Bakerde01,1936,DET,AL,2,34,18,16,2,N
Cochrmi01,1936,DET,AL,3,67,36,31,2,Y
Mccarjo99,1936,NYA,AL,1,155,102,51,1,N
Mackco01,1936,PHA,AL,1,154,53,100,8,N
Hornsro01,1936,SLA,AL,1,155,57,95,7,Y
Harribu01,1936,WS1,AL,1,153,82,71,4,N
Stengca01,1936,BRO,NL,1,156,67,87,7,N
Mckecbi01,1936,BSN,NL,1,157,71,83,6,N
Grimmch01,1936,CHN,NL,1,154,87,67,3,Y
Dressch01,1936,CIN,NL,1,154,74,80,5,N
Terrybi01,1936,NY1,NL,1,154,92,62,1,Y
Wilsoji01,1936,PHI,NL,1,154,54,100,8,Y
Traynpi01,1936,PIT,NL,1,156,84,70,4,N
Friscfr01,1936,SLN,NL,1,155,87,67,2,Y
Cronijo01,1937,BOS,AL,1,154,80,72,5,Y
Dykesji01,1937,CHA,AL,1,154,86,68,3,Y
Oneilst01,1937,CLE,AL,1,156,83,71,4,N
Cochrmi01,1937,DET,AL,1,29,16,13,2,Y
Bakerde01,1937,DET,AL,2,54,34,20,2,N
Cochrmi01,1937,DET,AL,3,47,26,20,2,Y
Bakerde01,1937,DET,AL,4,10,7,3,2,N
Perkicy01,1937,DET,AL,5,15,6,9,2,N
Mccarjo99,1937,NYA,AL,1,157,102,52,1,N
Mackco01,1937,PHA,AL,1,120,39,80,7,N
Mackea01,1937,PHA,AL,2,34,15,17,7,N
Hornsro01,1937,SLA,AL,1,78,25,52,8,Y
Bottoji01,1937,SLA,AL,2,78,21,56,8,Y
Harribu01,1937,WS1,AL,1,158,73,80,6,N
Grimebu01,1937,BRO,NL,1,155,62,91,6,N
Mckecbi01,1937,BSN,NL,1,152,79,73,5,N
Grimmch01,1937,CHN,NL,1,154,93,61,2,N
Dressch01,1937,CIN,NL,1,130,51,78,8,N
Wallabo01,1937,CIN,NL,2,25,5,20,8,N
Terrybi01,1937,NY1,NL,1,152,95,57,1,N
Wilsoji01,1937,PHI,NL,1,155,61,92,7,Y
Traynpi01,1937,PIT,NL,1,154,86,68,3,Y
Friscfr01,1937,SLN,NL,1,157,81,73,4,Y
Cronijo01,1938,BOS,AL,1,150,88,61,2,Y
Dykesji01,1938,CHA,AL,1,149,65,83,6,Y
Vittos01,1938,CLE,AL,1,153,86,66,3,N
Cochrmi01,1938,DET,AL,1,98,47,51,4,N
Bakerde01,1938,DET,AL,2,57,37,19,4,N
Mccarjo99,1938,NYA,AL,1,157,99,53,1,N
Mackco01,1938,PHA,AL,1,154,53,99,8,N
Streega01,1938,SLA,AL,1,146,53,90,7,N
Melilsk01,1938,SLA,AL,2,10,2,7,7,N
Harribu01,1938,WS1,AL,1,152,75,76,5,N
Grimebu01,1938,BRO,NL,1,151,69,80,7,N
Stengca01,1938,BSN,NL,1,153,77,75,5,N
Grimmch01,1938,CHN,NL,1,81,45,36,1,N
Hartnga01,1938,CHN,NL,2,73,44,27,1,Y
Mckecbi01,1938,CIN,NL,1,151,82,68,4,N
Terrybi01,1938,NY1,NL,1,152,83,67,3,N
Wilsoji01,1938,PHI,NL,1,149,45,103,8,Y
Loberha01,1938,PHI,NL,2,2,0,2,8,N
Traynpi01,1938,PIT,NL,1,152,86,64,2,N
Friscfr01,1938,SLN,NL,1,139,63,72,6,N
Gonzami01,1938,SLN,NL,2,17,8,8,6,N
Cronijo01,1939,BOS,AL,1,152,89,62,2,Y
Dykesji01,1939,CHA,AL,1,155,85,69,4,Y
Vittos01,1939,CLE,AL,1,154,87,67,3,N
Bakerde01,1939,DET,AL,1,155,81,73,5,N
Mccarjo99,1939,NYA,AL,1,152,106,45,1,N
Mackco01,1939,PHA,AL,1,62,25,37,7,N
Mackea01,1939,PHA,AL,2,91,30,60,7,N
Haneyfr01,1939,SLA,AL,1,156,43,111,8,N
Harribu01,1939,WS1,AL,1,153,65,87,6,N
Durocle01,1939,BRO,NL,1,157,84,69,3,Y
Stengca01,1939,BSN,NL,1,152,63,88,7,N
Hartnga01,1939,CHN,NL,1,156,84,70,4,Y
Mckecbi01,1939,CIN,NL,1,156,97,57,1,N
Terrybi01,1939,NY1,NL,1,151,77,74,5,N
Prothdo01,1939,PHI,NL,1,152,45,106,8,N
Traynpi01,1939,PIT,NL,1,153,68,85,6,N
Bladera01,1939,SLN,NL,1,155,92,61,2,N
Cronijo01,1940,BOS,AL,1,154,82,72,5,Y
Dykesji01,1940,CHA,AL,1,155,82,72,4,N
Vittos01,1940,CLE,AL,1,155,89,65,2,N
Bakerde01,1940,DET,AL,1,155,90,64,1,N
Mccarjo99,1940,NYA,AL,1,155,88,66,3,N
Mackco01,1940,PHA,AL,1,154,54,100,8,N
Haneyfr01,1940,SLA,AL,1,156,67,87,6,N
Harribu01,1940,WS1,AL,1,154,64,90,7,N
Durocle01,1940,BRO,NL,1,156,88,65,2,Y
Stengca01,1940,BSN,NL,1,152,65,87,7,N
Hartnga01,1940,CHN,NL,1,154,75,79,5,Y
Mckecbi01,1940,CIN,NL,1,155,100,53,1,N
Terrybi01,1940,NY1,NL,1,152,72,80,6,N
Prothdo01,1940,PHI,NL,1,153,50,103,8,N
Friscfr01,1940,PIT,NL,1,156,78,76,4,N
Bladera01,1940,SLN,NL,1,39,14,24,3,N
Gonzami01,1940,SLN,NL,2,6,1,5,3,N
Southbi01,1940,SLN,NL,3,111,69,40,3,N
Cronijo01,1941,BOS,AL,1,155,84,70,2,Y
Dykesji01,1941,CHA,AL,1,156,77,77,3,N
Peckiro01,1941,CLE,AL,1,155,75,79,5,N
Bakerde01,1941,DET,AL,1,155,75,79,4,N
Mccarjo99,1941,NYA,AL,1,156,101,53,1,N
Mackco01,1941,PHA,AL,1,154,64,90,8,N
Haneyfr01,1941,SLA,AL,1,44,15,29,6,N
Sewellu01,1941,SLA,AL,2,113,55,55,6,N
Harribu01,1941,WS1,AL,1,156,70,84,6,N
Durocle01,1941,BRO,NL,1,157,100,54,1,Y
Stengca01,1941,BSN,NL,1,156,62,92,7,N
Wilsoji01,1941,CHN,NL,1,155,70,84,6,N
Mckecbi01,1941,CIN,NL,1,154,88,66,3,N
Terrybi01,1941,NY1,NL,1,156,74,79,5,N
Prothdo01,1941,PHI,NL,1,155,43,111,8,N
Friscfr01,1941,PIT,NL,1,156,81,73,4,N
Southbi01,1941,SLN,NL,1,155,97,56,2,N
Cronijo01,1942,BOS,AL,1,152,93,59,2,Y
Dykesji01,1942,CHA,AL,1,148,66,82,6,N
Boudrlo01,1942,CLE,AL,1,156,75,79,4,Y
Bakerde01,1942,DET,AL,1,156,73,81,5,N
Mccarjo99,1942,NYA,AL,1,154,103,51,1,N
Mackco01,1942,PHA,AL,1,154,55,99,8,N
Sewellu01,1942,SLA,AL,1,151,82,69,3,Y
Harribu01,1942,WS1,AL,1,151,62,89,7,N
Durocle01,1942,BRO,NL,1,155,104,50,2,N
Stengca01,1942,BSN,NL,1,150,59,89,7,N
Wilsoji01,1942,CHN,NL,1,155,68,86,6,N
Mckecbi01,1942,CIN,NL,1,154,76,76,4,N
Ottme01,1942,NY1,NL,1,154,85,67,3,Y
Loberha01,1942,PHI,NL,1,151,42,109,8,N
Friscfr01,1942,PIT,NL,1,151,66,81,5,N
Southbi01,1942,SLN,NL,1,156,106,48,1,N
Cronijo01,1943,BOS,AL,1,155,68,84,7,Y
Dykesji01,1943,CHA,AL,1,155,82,72,4,N
Boudrlo01,1943,CLE,AL,1,153,82,71,3,Y
Oneilst01,1943,DET,AL,1,155,78,76,5,N
Mccarjo99,1943,NYA,AL,1,155,98,56,1,N
Mackco01,1943,PHA,AL,1,155,49,105,8,N
Sewellu01,1943,SLA,AL,1,153,72,80,6,N
Bluegos01,1943,WS1,AL,1,153,84,69,2,N
Durocle01,1943,BRO,NL,1,153,81,72,3,Y
Colembo01,1943,BSN,NL,1,46,21,25,6,N
Stengca01,1943,BSN,NL,2,107,47,60,6,N
Wilsoji01,1943,CHN,NL,1,154,74,79,5,N
Mckecbi01,1943,CIN,NL,1,155,87,67,2,N
Ottme01,1943,NY1,NL,1,156,55,98,8,Y
Harribu01,1943,PHI,NL,1,94,39,53,7,N
Fitzsfr01,1943,PHI,NL,2,63,25,37,7,N
Friscfr01,1943,PIT,NL,1,157,80,74,4,N
Southbi01,1943,SLN,NL,1,157,105,49,1,N
Cronijo01,1944,BOS,AL,1,156,77,77,4,Y
Dykesji01,1944,CHA,AL,1,154,71,83,7,N
Boudrlo01,1944,CLE,AL,1,155,72,82,6,Y
Oneilst01,1944,DET,AL,1,156,88,66,2,N
Mccarjo99,1944,NYA,AL,1,154,83,71,3,N
Mackco01,1944,PHA,AL,1,155,72,82,5,N
Sewellu01,1944,SLA,AL,1,154,89,65,1,N
Bluegos01,1944,WS1,AL,1,154,64,90,8,N
Durocle01,1944,BRO,NL,1,155,63,91,7,N
Colembo01,1944,BSN,NL,1,155,65,89,6,N
Wilsoji01,1944,CHN,NL,1,10,1,9,4,N
Johnsro01,1944,CHN,NL,2,1,0,1,4,N
Grimmch01,1944,CHN,NL,3,146,74,69,4,N
Mckecbi01,1944,CIN,NL,1,155,89,65,3,N
Ottme01,1944,NY1,NL,1,155,67,87,5,Y
Fitzsfr01,1944,PHI,NL,1,154,61,92,8,N
Friscfr01,1944,PIT,NL,1,158,90,63,2,N
Southbi01,1944,SLN,NL,1,157,105,49,1,N
Cronijo01,1945,BOS,AL,1,157,71,83,7,Y
Dykesji01,1945,CHA,AL,1,150,71,78,6,N
Boudrlo01,1945,CLE,AL,1,147,73,72,5,Y
Oneilst01,1945,DET,AL,1,155,88,65,1,N
Mccarjo99,1945,NYA,AL,1,152,81,71,4,N
Mackco01,1945,PHA,AL,1,153,52,98,8,N
Sewellu01,1945,SLA,AL,1,154,81,70,3,N
Bluegos01,1945,WS1,AL,1,156,87,67,2,N
Durocle01,1945,BRO,NL,1,155,87,67,3,Y
Colembo01,1945,BSN,NL,1,94,42,51,6,N
Bissode01,1945,BSN,NL,2,60,25,34,6,N
Grimmch01,1945,CHN,NL,1,155,98,56,1,N
Mckecbi01,1945,CIN,NL,1,154,61,93,7,N
Ottme01,1945,NY1,NL,1,154,78,74,5,Y
Fitzsfr01,1945,PHI,NL,1,69,18,51,8,N
Chapmbe01,1945,PHI,NL,2,85,28,57,8,Y
Friscfr01,1945,PIT,NL,1,155,82,72,4,N
Southbi01,1945,SLN,NL,1,155,95,59,2,N
Cronijo01,1946,BOS,AL,1,156,104,50,1,N
Dykesji01,1946,CHA,AL,1,30,10,20,5,N
Lyonste01,1946,CHA,AL,2,125,64,60,5,Y
Boudrlo01,1946,CLE,AL,1,156,68,86,6,Y
Oneilst01,1946,DET,AL,1,155,92,62,2,N
Mccarjo99,1946,NYA,AL,1,35,22,13,3,N
Dickebi01,1946,NYA,AL,2,105,57,48,3,Y
Neunjo01,1946,NYA,AL,3,14,8,6,3,N
Mackco01,1946,PHA,AL,1,155,49,105,8,N
Sewellu01,1946,SLA,AL,1,125,53,71,7,N
Tayloza02,1946,SLA,AL,2,31,13,17,7,N
Bluegos01,1946,WS1,AL,1,155,76,78,4,N
Durocle01,1946,BRO,NL,1,157,96,60,2,N
Southbi01,1946,BSN,NL,1,154,81,72,4,N
Grimmch01,1946,CHN,NL,1,155,82,71,3,N
Mckecbi01,1946,CIN,NL,1,152,64,86,6,N
Gowdyha01,1946,CIN,NL,2,4,3,1,6,N
Ottme01,1946,NY1,NL,1,154,61,93,8,Y
Chapmbe01,1946,PHI,NL,1,155,69,85,5,Y
Friscfr01,1946,PIT,NL,1,152,62,89,7,N
Davissp01,1946,PIT,NL,2,3,1,2,7,N
Dyered01,1946,SLN,NL,1,156,98,58,1,N
Cronijo01,1947,BOS,AL,1,157,83,71,3,N
Lyonste01,1947,CHA,AL,1,155,70,84,6,N
Boudrlo01,1947,CLE,AL,1,157,80,74,4,Y
Oneilst01,1947,DET,AL,1,158,85,69,2,N
Harribu01,1947,NYA,AL,1,155,97,57,1,N
Mackco01,1947,PHA,AL,1,156,78,76,5,N
Ruelmu01,1947,SLA,AL,1,154,59,95,8,N
Bluegos01,1947,WS1,AL,1,154,64,90,7,N
Sukefcl01,1947,BRO,NL,1,2,2,0,1,N
Shottbu01,1947,BRO,NL,2,153,92,60,1,N
Southbi01,1947,BSN,NL,1,154,86,68,3,N
Grimmch01,1947,CHN,NL,1,155,69,85,6,N
Neunjo01,1947,CIN,NL,1,154,73,81,5,N
Ottme01,1947,NY1,NL,1,155,81,73,4,Y
Chapmbe01,1947,PHI,NL,1,155,62,92,8,N
Hermabi01,1947,PIT,NL,1,155,61,92,7,Y
Burwebi01,1947,PIT,NL,2,1,1,0,7,N
Dyered01,1947,SLN,NL,1,156,89,65,2,N
Mccarjo99,1948,BOS,AL,1,155,96,59,2,N
Lyonste01,1948,CHA,AL,1,154,51,101,8,N
Boudrlo01,1948,CLE,AL,1,156,97,58,1,Y
Oneilst01,1948,DET,AL,1,154,78,76,5,N
Harribu01,1948,NYA,AL,1,154,94,60,3,N
Mackco01,1948,PHA,AL,1,154,84,70,4,N
Tayloza02,1948,SLA,AL,1,155,59,94,6,N
Kuheljo01,1948,WS1,AL,1,154,56,97,7,N
Durocle01,1948,BRO,NL,1,73,35,37,3,N
Bladera01,1948,BRO,NL,2,1,1,0,3,N
Shottbu01,1948,BRO,NL,3,81,48,33,3,N
Southbi01,1948,BSN,NL,1,154,91,62,1,N
Grimmch01,1948,CHN,NL,1,155,64,90,8,N
Neunjo01,1948,CIN,NL,1,100,44,56,7,N
Waltebu01,1948,CIN,NL,2,53,20,33,7,Y
Ottme01,1948,NY1,NL,1,76,37,38,5,N
Durocle01,1948,NY1,NL,2,79,41,38,5,N
Chapmbe01,1948,PHI,NL,1,79,37,42,6,N
Cookedu01,1948,PHI,NL,2,13,6,6,6,N
Sawyeed99,1948,PHI,NL,3,63,23,40,6,N
Meyerbi01,1948,PIT,NL,1,156,83,71,4,N
Dyered01,1948,SLN,NL,1,155,85,69,2,N
Mccarjo99,1949,BOS,AL,1,155,96,58,2,N
Onsloja01,1949,CHA,AL,1,154,63,91,6,N
Boudrlo01,1949,CLE,AL,1,154,89,65,3,Y
Rolfere01,1949,DET,AL,1,155,87,67,4,N
Stengca01,1949,NYA,AL,1,155,97,57,1,N
Mackco01,1949,PHA,AL,1,154,81,73,5,N
Tayloza02,1949,SLA,AL,1,155,53,101,7,N
Kuheljo01,1949,WS1,AL,1,154,50,104,8,N
Shottbu01,1949,BRO,NL,1,156,97,57,1,N
Southbi01,1949,BSN,NL,1,111,55,54,4,N
Coonejo01,1949,BSN,NL,2,46,20,25,4,N
Grimmch01,1949,CHN,NL,1,50,19,31,8,N
Friscfr01,1949,CHN,NL,2,104,42,62,8,N
Waltebu01,1949,CIN,NL,1,153,61,90,7,N
Sewellu01,1949,CIN,NL,2,3,1,2,7,N
Durocle01,1949,NY1,NL,1,156,73,81,5,N
Sawyeed99,1949,PHI,NL,1,154,81,73,3,N
Meyerbi01,1949,PIT,NL,1,154,71,83,6,N
Dyered01,1949,SLN,NL,1,157,96,58,2,N
Mccarjo99,1950,BOS,AL,1,59,31,28,3,N
Oneilst01,1950,BOS,AL,2,95,63,32,3,N
Onsloja01,1950,CHA,AL,1,31,8,22,6,N
Corrire01,1950,CHA,AL,2,125,52,72,6,N
Boudrlo01,1950,CLE,AL,1,155,92,62,4,Y
Rolfere01,1950,DET,AL,1,157,95,59,2,N
Stengca01,1950,NYA,AL,1,155,98,56,1,N
Mackco01,1950,PHA,AL,1,154,52,102,8,N
Tayloza02,1950,SLA,AL,1,154,58,96,7,N
Harribu01,1950,WS1,AL,1,155,67,87,5,N
Shottbu01,1950,BRO,NL,1,155,89,65,2,N
Southbi01,1950,BSN,NL,1,156,83,71,4,N
Friscfr01,1950,CHN,NL,1,154,64,89,7,N
Sewellu01,1950,CIN,NL,1,153,66,87,6,N
Durocle01,1950,NY1,NL,1,154,86,68,3,N
Sawyeed99,1950,PHI,NL,1,157,91,63,1,N
Meyerbi01,1950,PIT,NL,1,154,57,96,8,N
Dyered01,1950,SLN,NL,1,153,78,75,5,N
Oneilst01,1951,BOS,AL,1,154,87,67,3,N
Richapa01,1951,CHA,AL,1,155,81,73,4,N
Lopezal01,1951,CLE,AL,1,155,93,61,2,N
Rolfere01,1951,DET,AL,1,154,73,81,5,N
Stengca01,1951,NYA,AL,1,154,98,56,1,N
Dykesji01,1951,PHA,AL,1,154,70,84,6,N
Tayloza02,1951,SLA,AL,1,154,52,102,8,N
Harribu01,1951,WS1,AL,1,154,62,92,7,N
Dressch01,1951,BRO,NL,1,158,97,60,2,N
Southbi01,1951,BSN,NL,1,60,28,31,4,N
Holmeto01,1951,BSN,NL,2,95,48,47,4,Y
Friscfr01,1951,CHN,NL,1,81,35,45,8,N
Cavarph01,1951,CHN,NL,2,74,27,47,8,Y
Sewellu01,1951,CIN,NL,1,155,68,86,6,N
Durocle01,1951,NY1,NL,1,157,98,59,1,N
Sawyeed99,1951,PHI,NL,1,154,73,81,5,N
Meyerbi01,1951,PIT,NL,1,155,64,90,7,N
Marioma01,1951,SLN,NL,1,155,81,73,3,N
Boudrlo01,1952,BOS,AL,1,154,76,78,6,Y
Richapa01,1952,CHA,AL,1,156,81,73,3,N
Lopezal01,1952,CLE,AL,1,155,93,61,2,N
Rolfere01,1952,DET,AL,1,73,23,49,8,N
Hutchfr01,1952,DET,AL,2,83,27,55,8,Y
Stengca01,1952,NYA,AL,1,154,95,59,1,N
Dykesji01,1952,PHA,AL,1,155,79,75,4,N
Hornsro01,1952,SLA,AL,1,51,22,29,7,N
Marioma01,1952,SLA,AL,2,104,42,61,7,Y
Harribu01,1952,WS1,AL,1,157,78,76,5,N
Dressch01,1952,BRO,NL,1,155,96,57,1,N
Holmeto01,1952,BSN,NL,1,35,13,22,7,N
Grimmch01,1952,BSN,NL,2,120,51,67,7,N
Cavarph01,1952,CHN,NL,1,155,77,77,5,Y
Sewellu01,1952,CIN,NL,1,98,39,59,6,N
Bruckea01,1952,CIN,NL,2,5,3,2,6,N
Hornsro01,1952,CIN,NL,3,51,27,24,6,N
Durocle01,1952,NY1,NL,1,154,92,62,2,N
Sawyeed99,1952,PHI,NL,1,63,28,35,4,N
Oneilst01,1952,PHI,NL,2,91,59,32,4,N
Meyerbi01,1952,PIT,NL,1,155,42,112,8,N
Stanked01,1952,SLN,NL,1,154,88,66,3,Y
Boudrlo01,1953,BOS,AL,1,153,84,69,4,N
Richapa01,1953,CHA,AL,1,156,89,65,3,N
Lopezal01,1953,CLE,AL,1,155,92,62,2,N
Hutchfr01,1953,DET,AL,1,158,60,94,6,Y
Stengca01,1953,NYA,AL,1,151,99,52,1,N
Dykesji01,1953,PHA,AL,1,157,59,95,7,N
Marioma01,1953,SLA,AL,1,154,54,100,8,Y
Harribu01,1953,WS1,AL,1,152,76,76,5,N
Dressch01,1953,BRO,NL,1,155,105,49,1,N
Cavarph01,1953,CHN,NL,1,155,65,89,7,Y
Hornsro01,1953,CIN,NL,1,147,64,82,6,N
Millsbu01,1953,CIN,NL,2,8,4,4,6,N
Grimmch01,1953,ML1,NL,1,157,92,62,2,N
Durocle01,1953,NY1,NL,1,155,70,84,5,N
Oneilst01,1953,PHI,NL,1,156,83,71,4,N
Haneyfr01,1953,PIT,NL,1,154,50,104,8,N
Stanked01,1953,SLN,NL,1,157,83,71,3,Y
Dykesji01,1954,BAL,AL,1,154,54,100,7,N
Boudrlo01,1954,BOS,AL,1,156,69,85,4,N
Richapa01,1954,CHA,AL,1,146,91,54,3,N
Marioma01,1954,CHA,AL,2,9,3,6,3,N
Lopezal01,1954,CLE,AL,1,156,111,43,1,N
Hutchfr01,1954,DET,AL,1,155,68,86,5,N
Stengca01,1954,NYA,AL,1,155,103,51,2,N
Joosted01,1954,PHA,AL,1,156,51,103,8,Y
Harribu01,1954,WS1,AL,1,155,66,88,6,N
Alstowa01,1954,BRO,NL,1,154,92,62,2,N
Hackst01,1954,CHN,NL,1,154,64,90,7,N
Tebbebi01,1954,CIN,NL,1,154,74,80,5,N
Grimmch01,1954,ML1,NL,1,154,89,65,3,N
Durocle01,1954,NY1,NL,1,154,97,57,1,N
Oneilst01,1954,PHI,NL,1,77,40,37,4,N
Moorete01,1954,PHI,NL,2,77,35,42,4,N
Haneyfr01,1954,PIT,NL,1,154,53,101,8,N
Stanked01,1954,SLN,NL,1,154,72,82,6,N
Richapa01,1955,BAL,AL,1,156,57,97,7,N
Higgipi01,1955,BOS,AL,1,154,84,70,4,N
Marioma01,1955,CHA,AL,1,155,91,63,3,N
Lopezal01,1955,CLE,AL,1,154,93,61,2,N
Harribu01,1955,DET,AL,1,154,79,75,5,N
Boudrlo01,1955,KC1,AL,1,155,63,91,6,N
Stengca01,1955,NYA,AL,1,154,96,58,1,N
Dressch01,1955,WS1,AL,1,154,53,101,8,N
Alstowa01,1955,BRO,NL,1,154,98,55,1,N
Hackst01,1955,CHN,NL,1,154,72,81,6,N
Tebbebi01,1955,CIN,NL,1,154,75,79,5,N
Grimmch01,1955,ML1,NL,1,154,85,69,2,N
Durocle01,1955,NY1,NL,1,154,80,74,3,N
Smithma01,1955,PHI,NL,1,154,77,77,4,N
Haneyfr01,1955,PIT,NL,1,154,60,94,8,N
Stanked01,1955,SLN,NL,1,36,17,19,7,N
Walkeha01,1955,SLN,NL,2,118,51,67,7,Y
Richapa01,1956,BAL,AL,1,154,69,85,6,N
Higgipi01,1956,BOS,AL,1,155,84,70,4,N
Marioma01,1956,CHA,AL,1,154,85,69,3,N
Lopezal01,1956,CLE,AL,1,155,88,66,2,N
Harribu01,1956,DET,AL,1,155,82,72,5,N
Boudrlo01,1956,KC1,AL,1,154,52,102,8,N
Stengca01,1956,NYA,AL,1,154,97,57,1,N
Dressch01,1956,WS1,AL,1,155,59,95,7,N
Alstowa01,1956,BRO,NL,1,154,93,61,1,N
Hackst01,1956,CHN,NL,1,157,60,94,8,N
Tebbebi01,1956,CIN,NL,1,155,91,63,3,N
Grimmch01,1956,ML1,NL,1,46,24,22,2,N
Haneyfr01,1956,ML1,NL,2,109,68,40,2,N
Rignebi01,1956,NY1,NL,1,154,67,87,6,N
Smithma01,1956,PHI,NL,1,154,71,83,5,N
Bragabo01,1956,PIT,NL,1,157,66,88,7,N
Hutchfr01,1956,SLN,NL,1,156,76,78,4,N
Richapa01,1957,BAL,AL,1,154,76,76,5,N
Higgipi01,1957,BOS,AL,1,154,82,72,3,N
Lopezal01,1957,CHA,AL,1,155,90,64,2,N
Farreke01,1957,CLE,AL,1,153,76,77,6,N
Tigheja99,1957,DET,AL,1,154,78,76,4,N
Boudrlo01,1957,KC1,AL,1,104,36,67,7,N
Craftha01,1957,KC1,AL,2,50,23,27,7,N
Stengca01,1957,NYA,AL,1,154,98,56,1,N
Dressch01,1957,WS1,AL,1,20,4,16,8,N
Lavagco01,1957,WS1,AL,2,134,51,83,8,N
Alstowa01,1957,BRO,NL,1,154,84,70,3,N
Schefbo01,1957,CHN,NL,1,156,62,92,8,N
Tebbebi01,1957,CIN,NL,1,154,80,74,4,N
Haneyfr01,1957,ML1,NL,1,155,95,59,1,N
Rignebi01,1957,NY1,NL,1,154,69,85,6,N
Smithma01,1957,PHI,NL,1,156,77,77,5,N
Bragabo01,1957,PIT,NL,1,104,36,67,7,N
Murtada01,1957,PIT,NL,2,51,26,25,7,N
Hutchfr01,1957,SLN,NL,1,154,87,67,2,N
Richapa01,1958,BAL,AL,1,154,74,79,6,N
Higgipi01,1958,BOS,AL,1,155,79,75,3,N
Lopezal01,1958,CHA,AL,1,155,82,72,2,N
Bragabo01,1958,CLE,AL,1,67,31,36,4,N
Gordojo01,1958,CLE,AL,2,86,46,40,4,N
Tigheja99,1958,DET,AL,1,49,21,28,5,N
Normabi01,1958,DET,AL,2,105,56,49,5,N
Craftha01,1958,KC1,AL,1,156,73,81,7,N
Stengca01,1958,NYA,AL,1,155,92,62,1,N
Lavagco01,1958,WS1,AL,1,156,61,93,8,N
Schefbo01,1958,CHN,NL,1,154,72,82,6,N
Tebbebi01,1958,CIN,NL,1,113,52,61,4,N
Dykesji01,1958,CIN,NL,2,41,24,17,4,N
Alstowa01,1958,LAN,NL,1,154,71,83,7,N
Haneyfr01,1958,ML1,NL,1,154,92,62,1,N
Smithma01,1958,PHI,NL,1,84,39,45,8,N
Sawyeed99,1958,PHI,NL,2,70,30,40,8,N
Murtada01,1958,PIT,NL,1,154,84,70,2,N
Rignebi01,1958,SFN,NL,1,154,80,74,3,N
Hutchfr01,1958,SLN,NL,1,144,69,75,5,N
Hackst01,1958,SLN,NL,2,10,3,7,5,N
Richapa01,1959,BAL,AL,1,155,74,80,6,N
Higgipi01,1959,BOS,AL,1,73,31,42,8,N
Yorkru01,1959,BOS,AL,2,1,0,1,5,N
Jurgebi01,1959,BOS,AL,3,80,44,36,5,N
Lopezal01,1959,CHA,AL,1,156,94,60,1,N
Gordojo01,1959,CLE,AL,1,154,89,65,2,N
Normabi01,1959,DET,AL,1,17,2,15,4,N
Dykesji01,1959,DET,AL,2,137,74,63,4,N
Craftha01,1959,KC1,AL,1,154,66,88,7,N
Stengca01,1959,NYA,AL,1,155,79,75,3,N
Lavagco01,1959,WS1,AL,1,154,63,91,8,N
Schefbo01,1959,CHN,NL,1,155,74,80,6,N
Smithma01,1959,CIN,NL,1,80,35,45,5,N
Hutchfr01,1959,CIN,NL,2,74,39,35,5,N
Alstowa01,1959,LAN,NL,1,156,88,68,1,N
Haneyfr01,1959,ML1,NL,1,157,86,70,2,N
Sawyeed99,1959,PHI,NL,1,155,64,90,8,N
Murtada01,1959,PIT,NL,1,155,78,76,4,N
Rignebi01,1959,SFN,NL,1,154,83,71,3,N
Hemusso01,1959,SLN,NL,1,154,71,83,7,Y
Richapa01,1960,BAL,AL,1,154,89,65,2,N
Jurgebi01,1960,BOS,AL,1,42,15,27,7,N
Bakerde01,1960,BOS,AL,2,7,2,5,7,N
Higgipi01,1960,BOS,AL,3,105,48,57,7,N
Lopezal01,1960,CHA,AL,1,154,87,67,3,N
Gordojo01,1960,CLE,AL,1,95,49,46,4,N
Whitejo01,1960,CLE,AL,2,1,1,0,4,N
Dykesji01,1960,CLE,AL,3,58,26,32,4,N
