Colliji01,1903,BOS,AL,WS,3B,8,8,213,9,18,1,1,0,,,
Crigelo01,1903,BOS,AL,WS,C,8,8,213,54,7,3,2,0,0,9,3
Dinnebi01,1903,BOS,AL,WS,P,4,4,105,2,9,0,0,0,,6,1
Doughpa01,1903,BOS,AL,WS,LF,8,8,213,13,3,1,1,0,,,
Ferriho01,1903,BOS,AL,WS,2B,8,8,213,18,23,2,2,0,,,
Freembu01,1903,BOS,AL,WS,RF,8,8,213,10,0,0,0,0,,,
Hugheto01,1903,BOS,AL,WS,P,1,1,6,0,0,0,0,0,,0,0
Lachaca01,1903,BOS,AL,WS,1B,8,8,213,77,3,3,3,0,,,
Parenfr01,1903,BOS,AL,WS,SS,8,8,213,16,28,3,2,0,,,
Stahlch01,1903,BOS,AL,WS,CF,8,8,213,14,1,0,0,0,,,
Youngcy01,1903,BOS,AL,WS,P,4,3,102,0,8,1,0,0,,3,2
Beaumgi01,1903,PIT,NL,WS,CF,8,8,210,21,0,0,0,0,,,
Branski01,1903,PIT,NL,WS,1B,8,8,210,81,6,3,5,0,,,
Clarkfr01,1903,PIT,NL,WS,LF,8,8,210,18,0,1,0,0,,,
Kennebr01,1903,PIT,NL,WS,P,1,1,21,0,1,0,0,0,,2,0
Leachto01,1903,PIT,NL,WS,3B,8,8,210,5,16,4,0,0,,,
Leevesa01,1903,PIT,NL,WS,P,2,2,30,0,2,0,0,0,,1,0
Phelped01,1903,PIT,NL,WS,C,7,7,186,36,5,2,0,0,0,3,2
Phillde01,1903,PIT,NL,WS,P,5,5,132,2,9,1,0,0,,0,2
Ritchcl01,1903,PIT,NL,WS,2B,8,8,210,20,29,0,5,0,,,
Sebriji01,1903,PIT,NL,WS,RF,8,8,210,13,1,0,0,0,,,
Smithha03,1903,PIT,NL,WS,C,1,1,24,2,1,1,0,0,0,2,0
Thompgu01,1903,PIT,NL,WS,P,1,0,6,0,1,0,0,0,,0,0
Veilbu01,1903,PIT,NL,WS,P,1,0,21,0,0,1,0,0,,2,0
Wagneho01,1903,PIT,NL,WS,SS,8,8,210,12,30,6,4,0,,,
Amesre01,1905,NY1,NL,WS,P,1,0,3,0,1,0,0,0,,0,0
Bresnro01,1905,NY1,NL,WS,C,5,5,135,27,8,1,1,0,0,2,2
Brownge01,1905,NY1,NL,WS,RF,5,5,135,3,0,1,0,0,,,
Dahlebi01,1905,NY1,NL,WS,SS,5,5,135,10,19,0,3,0,,,
Devliar01,1905,NY1,NL,WS,3B,5,5,135,7,16,1,0,0,,,
Donlimi01,1905,NY1,NL,WS,CF,5,5,135,16,0,0,0,0,,,
Gilbebi02,1905,NY1,NL,WS,2B,5,5,135,9,15,0,0,0,,,
Mathech01,1905,NY1,NL,WS,P,3,3,81,1,9,2,0,0,,1,2
Mcganda01,1905,NY1,NL,WS,1B,5,5,135,59,1,1,2,0,,,
Mcginjo01,1905,NY1,NL,WS,P,2,2,51,0,6,0,0,0,,1,0
Mertesa01,1905,NY1,NL,WS,LF,5,5,135,3,1,0,0,0,,,
Bendech01,1905,PHA,AL,WS,P,2,2,51,0,4,0,0,0,,2,2
Coaklan01,1905,PHA,AL,WS,P,1,1,27,0,2,0,1,0,,4,2
Crossla01,1905,PHA,AL,WS,3B,5,5,129,6,6,0,1,0,,,
Crossmo01,1905,PHA,AL,WS,SS,5,5,129,13,12,2,0,0,,,
Davisha01,1905,PHA,AL,WS,1B,5,5,129,51,1,0,2,0,,,
Hartsto01,1905,PHA,AL,WS,LF,5,5,129,9,1,1,1,0,,,
Lordbr01,1905,PHA,AL,WS,CF,5,5,129,12,0,0,0,0,,,
Murphda02,1905,PHA,AL,WS,2B,5,5,129,3,12,4,0,0,,,
Planked01,1905,PHA,AL,WS,P,2,2,51,1,6,0,0,0,,4,1
Powerdo01,1905,PHA,AL,WS,C,3,2,60,13,5,0,1,0,0,2,3
Schreos01,1905,PHA,AL,WS,C,3,3,69,17,4,0,1,0,0,8,2
Seyboso01,1905,PHA,AL,WS,RF,5,5,129,4,1,0,1,0,,,
Altroni01,1906,CHA,AL,WS,P,2,2,54,6,11,0,1,0,,1,2
Davisge01,1906,CHA,AL,WS,SS,3,3,81,7,15,2,1,0,,,
Donahji02,1906,CHA,AL,WS,1B,6,6,162,80,9,1,2,0,,,
Doughpa01,1906,CHA,AL,WS,LF,6,6,162,4,0,1,0,0,,,
Hahned01,1906,CHA,AL,WS,RF,6,6,150,3,0,0,0,0,,,
Isbelfr01,1906,CHA,AL,WS,2B,6,6,162,11,16,5,0,0,,,
Jonesfi01,1906,CHA,AL,WS,CF,6,6,162,9,0,0,0,0,,,
Oneilbi01,1906,CHA,AL,WS,RF,1,0,12,1,0,0,0,0,,,
Owenfr01,1906,CHA,AL,WS,P,1,0,18,0,4,0,0,0,,5,1
Rohege01,1906,CHA,AL,WS,3B,6,6,162,4,17,3,0,0,,,
Sullibi03,1906,CHA,AL,WS,C,6,6,162,35,10,2,1,0,0,9,6
Tannele01,1906,CHA,AL,WS,SS,3,3,81,1,8,0,0,0,,,
Walshed01,1906,CHA,AL,WS,P,2,2,45,0,5,1,0,0,,2,1
Whitedo01,1906,CHA,AL,WS,P,3,2,45,1,3,0,0,0,,1,2
Brownmo01,1906,CHN,NL,WS,P,3,3,59,1,11,1,0,0,,3,3
Chancfr01,1906,CHN,NL,WS,1B,6,6,159,61,2,0,1,0,,,
Eversjo01,1906,CHN,NL,WS,2B,6,6,159,13,19,1,3,0,,,
Hofmaso01,1906,CHN,NL,WS,CF,6,6,159,10,1,0,0,0,,,
Klingjo01,1906,CHN,NL,WS,C,6,6,159,45,9,1,3,0,3,6,6
Overaor01,1906,CHN,NL,WS,P,2,0,36,0,2,0,0,0,,0,0
Pfiesja01,1906,CHN,NL,WS,P,2,1,31,0,2,1,0,0,,3,2
Reulbed01,1906,CHN,NL,WS,P,2,2,33,0,4,0,0,0,,0,1
Schulfr01,1906,CHN,NL,WS,RF,6,6,159,6,1,0,1,0,,,
Sheckji01,1906,CHN,NL,WS,LF,6,6,159,10,1,0,1,0,,,
Steinha01,1906,CHN,NL,WS,3B,6,6,159,3,9,1,0,0,,,
Tinkejo01,1906,CHN,NL,WS,SS,6,6,159,10,20,2,0,0,,,
Brownmo01,1907,CHN,NL,WS,P,1,1,27,1,1,0,0,0,,3,1
Chancfr01,1907,CHN,NL,WS,1B,4,4,117,44,1,0,3,0,,,
Eversjo01,1907,CHN,NL,WS,2B,5,5,135,11,12,2,2,0,,,
Eversjo01,1907,CHN,NL,WS,SS,1,0,9,0,0,1,0,0,,,
Howarde01,1907,CHN,NL,WS,1B,1,1,27,10,1,0,0,0,,,
Klingjo01,1907,CHN,NL,WS,C,5,5,144,25,10,1,0,0,0,6,5
Overaor01,1907,CHN,NL,WS,P,2,2,54,0,7,0,0,0,,2,1
Pfiesja01,1907,CHN,NL,WS,P,1,1,27,0,0,0,0,0,,1,3
Reulbed01,1907,CHN,NL,WS,P,2,1,36,1,3,0,0,0,,0,0
Schulfr01,1907,CHN,NL,WS,RF,5,5,144,4,2,1,0,0,,,
Sheckji01,1907,CHN,NL,WS,LF,5,5,144,10,0,0,0,0,,,
Slaglji01,1907,CHN,NL,WS,CF,5,5,144,13,0,1,0,0,,,
Steinha01,1907,CHN,NL,WS,3B,5,5,144,9,6,1,1,0,,,
Tinkejo01,1907,CHN,NL,WS,SS,5,5,135,16,23,3,5,0,,,
Zimmehe01,1907,CHN,NL,WS,2B,1,0,9,0,2,0,0,0,,,
Archeji01,1907,DET,AL,WS,C,1,1,27,4,1,0,0,0,0,3,1
Cobbty01,1907,DET,AL,WS,RF,5,5,138,10,0,0,0,0,,,
Coughbi01,1907,DET,AL,WS,3B,5,5,138,9,7,2,0,0,,,
Crawfsa01,1907,DET,AL,WS,CF,5,5,138,6,2,0,1,0,,,
Donovbi01,1907,DET,AL,WS,P,2,2,63,2,3,0,0,0,,8,3
Jonesda01,1907,DET,AL,WS,LF,5,5,138,10,2,1,0,0,,,
Killied01,1907,DET,AL,WS,P,1,0,12,0,0,0,0,0,,0,0
Mullige01,1907,DET,AL,WS,P,2,2,51,1,5,0,0,0,,7,2
Olearch01,1907,DET,AL,WS,SS,5,5,138,12,15,2,0,0,,,
Paynefr01,1907,DET,AL,WS,C,1,1,24,6,1,1,0,0,0,4,1
Rossmcl01,1907,DET,AL,WS,1B,5,5,138,47,4,1,1,0,,,
Schaege01,1907,DET,AL,WS,2B,5,5,138,11,18,0,2,0,,,
Schmibo01,1907,DET,AL,WS,C,3,3,87,20,6,2,0,0,0,8,3
Sieveed01,1907,DET,AL,WS,P,1,1,12,0,0,0,0,0,,0,0
Brownmo01,1908,CHN,NL,WS,P,2,1,33,0,6,0,1,0,,0,0
Chancfr01,1908,CHN,NL,WS,1B,5,5,135,66,0,1,3,0,,,
Eversjo01,1908,CHN,NL,WS,2B,5,5,135,5,20,1,1,0,,,
Hofmaso01,1908,CHN,NL,WS,CF,5,5,135,10,1,0,1,0,,,
Klingjo01,1908,CHN,NL,WS,C,5,5,135,32,6,0,1,0,1,5,2
Overaor01,1908,CHN,NL,WS,P,3,2,55,0,2,0,0,0,,2,1
Pfiesja01,1908,CHN,NL,WS,P,1,1,24,0,0,0,0,0,,0,0
Reulbed01,1908,CHN,NL,WS,P,2,1,23,0,5,0,0,0,,3,1
Schulfr01,1908,CHN,NL,WS,RF,5,5,135,3,1,0,0,0,,,
Sheckji01,1908,CHN,NL,WS,LF,5,5,135,7,0,0,0,0,,,
Steinha01,1908,CHN,NL,WS,3B,5,5,135,4,11,0,0,0,,,
Tinkejo01,1908,CHN,NL,WS,SS,5,5,135,8,20,0,2,0,,,
Cobbty01,1908,DET,AL,WS,RF,5,5,132,3,0,1,0,0,,,
Coughbi01,1908,DET,AL,WS,3B,3,3,81,3,6,1,1,0,,,
Crawfsa01,1908,DET,AL,WS,CF,5,5,132,16,0,0,0,0,,,
Donovbi01,1908,DET,AL,WS,P,2,2,51,1,2,1,0,0,,3,2
Downsre01,1908,DET,AL,WS,2B,2,2,51,2,8,1,1,0,,,
Killied01,1908,DET,AL,WS,P,1,1,7,0,1,0,0,0,,1,0
Mcintma01,1908,DET,AL,WS,LF,5,5,132,10,0,1,0,0,,,
Mullige01,1908,DET,AL,WS,P,1,1,27,0,1,0,0,0,,3,3
Olearch01,1908,DET,AL,WS,SS,5,5,132,7,12,1,3,0,,,
Rossmcl01,1908,DET,AL,WS,1B,5,5,132,48,5,2,4,0,,,
Schaege01,1908,DET,AL,WS,2B,3,3,81,10,8,0,3,0,,,
Schaege01,1908,DET,AL,WS,3B,2,2,51,1,3,1,0,0,,,
Schmibo01,1908,DET,AL,WS,C,4,4,105,22,7,0,1,0,1,12,5
Summeed01,1908,DET,AL,WS,P,2,1,44,0,7,0,0,0,,7,2
Thomair01,1908,DET,AL,WS,C,1,1,27,9,2,0,0,0,0,3,3
Wintege01,1908,DET,AL,WS,P,1,0,3,0,0,0,0,0,,1,1
Bushdo01,1909,DET,AL,WS,SS,7,7,183,9,18,5,3,0,,,
Cobbty01,1909,DET,AL,WS,RF,7,7,183,8,0,1,0,0,,,
Crawfsa01,1909,DET,AL,WS,1B,1,0,3,0,1,0,0,0,,,
Crawfsa01,1909,DET,AL,WS,CF,7,7,180,17,0,2,0,0,,,
Delahji01,1909,DET,AL,WS,2B,7,7,183,10,17,2,1,0,,,
Donovbi01,1909,DET,AL,WS,P,2,2,36,0,5,1,0,0,,4,2
Jonesda01,1909,DET,AL,WS,CF,1,0,3,0,0,0,0,0,,,
Jonesda01,1909,DET,AL,WS,LF,7,7,180,14,0,1,0,0,,,
Jonesto01,1909,DET,AL,WS,1B,7,7,180,73,1,1,1,0,,,
Mcintma01,1909,DET,AL,WS,LF,1,0,3,0,0,0,0,0,,,
Moriage02,1909,DET,AL,WS,3B,7,7,162,7,15,0,2,0,,,
Mullige01,1909,DET,AL,WS,P,4,3,96,0,12,0,0,0,,7,1
Olearch01,1909,DET,AL,WS,3B,1,0,21,1,1,0,0,0,,,
Schmibo01,1909,DET,AL,WS,C,6,5,138,31,10,3,3,0,0,15,6
Stanaos01,1909,DET,AL,WS,C,2,2,45,12,2,0,0,0,0,3,0
Summeed01,1909,DET,AL,WS,P,2,2,22,0,2,0,0,0,,4,0
Willeed01,1909,DET,AL,WS,P,2,0,23,1,3,1,0,0,,2,3
Worksra01,1909,DET,AL,WS,P,1,0,6,0,1,0,0,0,,1,0
Abstebi01,1909,PIT,NL,WS,1B,7,7,183,70,4,5,3,0,,,
Adamsba01,1909,PIT,NL,WS,P,3,3,81,0,5,0,0,0,,3,1
Byrnebo01,1909,PIT,NL,WS,3B,7,7,156,11,15,0,2,0,0,0,0
Camniho01,1909,PIT,NL,WS,P,2,1,10,0,2,0,0,0,,1,1
Clarkfr01,1909,PIT,NL,WS,LF,7,7,183,19,0,1,0,0,,,
Gibsoge01,1909,PIT,NL,WS,C,7,7,183,28,10,0,0,0,0,6,6
Hyattha01,1909,PIT,NL,WS,CF,1,0,27,0,0,0,0,0,,,
Leachto01,1909,PIT,NL,WS,3B,1,0,27,4,2,0,0,0,,,
Leachto01,1909,PIT,NL,WS,CF,7,7,156,16,1,0,0,0,0,0,0
Leifile01,1909,PIT,NL,WS,P,1,1,12,0,5,0,0,0,,0,1
Maddoni01,1909,PIT,NL,WS,P,1,1,27,0,1,0,0,0,,0,1
Milledo02,1909,PIT,NL,WS,2B,7,7,183,17,14,1,1,0,,,
Phillde01,1909,PIT,NL,WS,P,2,0,18,1,2,2,0,0,,0,1
Wagneho01,1909,PIT,NL,WS,SS,7,7,183,13,25,3,1,0,,,
Willivi01,1909,PIT,NL,WS,P,2,1,35,1,2,0,0,0,,2,1
Wilsoch01,1909,PIT,NL,WS,RF,7,7,183,3,1,0,0,0,,,
Archeji01,1910,CHN,NL,WS,1B,1,0,20,9,0,0,1,0,,,
Archeji01,1910,CHN,NL,WS,C,2,2,57,18,4,0,1,0,0,4,1
Brownmo01,1910,CHN,NL,WS,P,3,2,54,0,10,1,0,0,,6,1
Chancfr01,1910,CHN,NL,WS,1B,5,5,112,52,3,0,2,0,,,
Coleki01,1910,CHN,NL,WS,P,1,1,24,1,3,0,1,0,,0,1
Hofmaso01,1910,CHN,NL,WS,CF,5,5,132,7,0,0,0,0,,,
Klingjo01,1910,CHN,NL,WS,C,3,3,75,11,7,0,0,0,0,3,6
Mcintha01,1910,CHN,NL,WS,P,2,0,16,0,1,1,0,0,,0,1
Overaor01,1910,CHN,NL,WS,P,1,1,9,0,0,0,0,0,,1,2
Pfiesja01,1910,CHN,NL,WS,P,1,0,20,0,1,0,0,0,,0,1
Reulbed01,1910,CHN,NL,WS,P,1,1,6,0,1,0,0,0,,0,1
Richile01,1910,CHN,NL,WS,P,1,0,3,0,0,0,0,0,,0,0
Schulfr01,1910,CHN,NL,WS,RF,5,5,132,4,0,0,0,0,,,
Sheckji01,1910,CHN,NL,WS,LF,5,5,132,7,2,1,0,0,,,
Steinha01,1910,CHN,NL,WS,3B,5,5,132,2,12,4,0,0,,,
Tinkejo01,1910,CHN,NL,WS,SS,5,5,132,10,14,1,2,0,,,
Zimmehe01,1910,CHN,NL,WS,2B,5,5,132,11,18,1,1,0,,,
Bakerfr01,1910,PHA,AL,WS,3B,5,5,137,8,11,2,2,0,,,
Barryja01,1910,PHA,AL,WS,SS,5,5,137,9,12,0,1,0,,,
Bendech01,1910,PHA,AL,WS,P,2,2,56,1,2,0,1,0,,1,5
Collied01,1910,PHA,AL,WS,2B,5,5,137,17,18,0,4,0,,,
Coombja01,1910,PHA,AL,WS,P,3,3,81,1,3,2,0,0,,2,3
Davisha01,1910,PHA,AL,WS,1B,5,5,137,44,2,3,6,0,,,
Hartsto01,1910,PHA,AL,WS,LF,1,1,27,2,0,0,0,0,,,
Lappja01,1910,PHA,AL,WS,C,1,1,27,4,2,0,0,0,0,1,2
Lordbr01,1910,PHA,AL,WS,CF,1,1,27,5,0,0,0,0,,,
Lordbr01,1910,PHA,AL,WS,LF,4,4,110,6,0,0,0,0,,,
Murphda02,1910,PHA,AL,WS,RF,5,5,137,6,2,0,2,0,,,
Strunam01,1910,PHA,AL,WS,CF,4,4,110,7,0,1,0,0,,,
Thomair01,1910,PHA,AL,WS,C,4,4,110,27,8,1,1,0,0,2,6
Amesre01,1911,NY1,NL,WS,P,2,1,24,0,1,1,0,0,,1,0
Cranddo01,1911,NY1,NL,WS,P,2,0,12,0,2,0,0,0,,0,1
Devorjo01,1911,NY1,NL,WS,LF,6,6,162,15,0,1,0,0,,,
Doylela01,1911,NY1,NL,WS,2B,6,6,162,13,14,1,2,0,,,
Fletcar01,1911,NY1,NL,WS,SS,6,6,162,11,18,4,1,0,,,
Herzobu01,1911,NY1,NL,WS,3B,6,6,162,7,14,3,0,0,,,
Marquru01,1911,NY1,NL,WS,P,3,2,35,0,2,0,0,0,,1,2
Mathech01,1911,NY1,NL,WS,P,3,3,81,2,9,1,0,0,,2,3
Merklfr01,1911,NY1,NL,WS,1B,6,6,162,62,4,2,0,0,,,
Meyerch01,1911,NY1,NL,WS,C,6,6,159,37,12,0,1,0,1,4,6
Murrare01,1911,NY1,NL,WS,RF,6,6,162,4,1,3,0,0,,,
Snodgfr01,1911,NY1,NL,WS,CF,6,6,162,10,0,0,0,0,,,
Wilsoar01,1911,NY1,NL,WS,C,1,0,3,1,0,0,0,0,0,0,0
Wiltsho01,1911,NY1,NL,WS,P,2,0,10,0,2,0,0,0,,0,0
Bakerfr01,1911,PHA,AL,WS,3B,6,6,167,10,11,2,1,0,,,
Barryja01,1911,PHA,AL,WS,SS,6,6,167,8,12,3,0,0,,,
Bendech01,1911,PHA,AL,WS,P,3,3,78,1,6,0,0,0,,1,3
Collied01,1911,PHA,AL,WS,2B,6,6,167,13,22,3,1,0,,,
Coombja01,1911,PHA,AL,WS,P,2,2,60,1,2,0,0,0,,2,6
Davisha01,1911,PHA,AL,WS,1B,6,6,166,54,3,0,1,0,,,
Lappja01,1911,PHA,AL,WS,C,2,2,62,18,7,0,1,0,0,2,6
Lordbr01,1911,PHA,AL,WS,LF,6,6,167,14,1,0,0,0,,,
Mcinnst01,1911,PHA,AL,WS,1B,1,0,1,1,0,0,0,0,,,
Murphda02,1911,PHA,AL,WS,RF,6,6,167,8,0,1,0,0,,,
Oldriru01,1911,PHA,AL,WS,CF,6,6,167,8,0,1,0,0,,,
Planked01,1911,PHA,AL,WS,P,2,1,29,0,2,0,0,0,,0,0
Thomair01,1911,PHA,AL,WS,C,4,4,105,31,5,0,0,0,0,1,3
Bediehu01,1912,BOS,AL,WS,P,4,2,54,0,1,0,0,0,,1,6
Cadyhi01,1912,BOS,AL,WS,C,7,6,165,35,8,1,0,0,0,8,7
Carribi02,1912,BOS,AL,WS,C,2,2,57,10,4,0,0,0,0,3,4
Collira01,1912,BOS,AL,WS,P,2,1,43,0,3,0,0,0,,1,3
Gardnla01,1912,BOS,AL,WS,3B,8,8,222,9,13,3,0,0,,,
Hallch02,1912,BOS,AL,WS,P,2,0,32,0,5,1,0,0,,1,0
Hoopeha01,1912,BOS,AL,WS,RF,8,8,222,16,2,0,1,0,,,
Lewisdu01,1912,BOS,AL,WS,LF,8,8,222,14,0,1,0,0,,,
Obriebu01,1912,BOS,AL,WS,P,2,2,27,1,6,0,0,0,,5,1
Speaktr01,1912,BOS,AL,WS,CF,8,8,222,21,2,2,2,0,,,
Stahlja01,1912,BOS,AL,WS,1B,8,8,222,76,3,0,4,0,,,
Wagnehe01,1912,BOS,AL,WS,SS,8,8,222,25,24,3,1,0,,,
Woodjo02,1912,BOS,AL,WS,P,4,3,66,1,6,0,1,0,,3,1
Yerkest02,1912,BOS,AL,WS,2B,8,8,222,14,22,1,1,0,,,
Amesre01,1912,NY1,NL,WS,P,1,0,6,0,1,0,0,0,,0,0
Beckebe01,1912,NY1,NL,WS,CF,1,1,33,0,1,0,0,0,,,
Cranddo01,1912,NY1,NL,WS,P,1,0,6,0,1,0,0,0,,0,0
Devorjo01,1912,NY1,NL,WS,LF,4,4,105,3,0,0,0,0,,,
Devorjo01,1912,NY1,NL,WS,RF,3,3,83,9,2,1,1,0,,,
Doylela01,1912,NY1,NL,WS,2B,8,8,221,15,26,5,1,0,,,
Fletcar01,1912,NY1,NL,WS,SS,8,8,204,16,24,4,3,0,,,
Herzobu01,1912,NY1,NL,WS,3B,8,8,221,11,15,0,1,0,,,
Marquru01,1912,NY1,NL,WS,P,2,2,54,0,4,1,0,0,,2,0
Mathech01,1912,NY1,NL,WS,P,3,3,86,1,12,0,0,0,,2,1
Merklfr01,1912,NY1,NL,WS,1B,8,8,221,83,1,2,2,0,,,
Meyerch01,1912,NY1,NL,WS,C,8,8,206,42,5,1,1,0,0,5,3
Murrare01,1912,NY1,NL,WS,LF,4,3,103,9,0,0,0,0,,,
Murrare01,1912,NY1,NL,WS,RF,5,5,118,12,1,0,0,0,,,
Shafeti01,1912,NY1,NL,WS,SS,3,0,17,1,4,0,0,0,,,
Snodgfr01,1912,NY1,NL,WS,CF,7,7,188,17,1,1,0,0,,,
Snodgfr01,1912,NY1,NL,WS,LF,1,1,13,0,0,0,0,0,,,
Snodgfr01,1912,NY1,NL,WS,RF,1,0,20,0,0,0,0,0,,,
Tesreje01,1912,NY1,NL,WS,P,3,3,69,0,10,0,0,0,,1,2
Wilsoar01,1912,NY1,NL,WS,C,2,0,15,2,1,1,0,0,0,0,0
Burnsge01,1913,NY1,NL,WS,LF,5,5,135,14,0,1,0,0,,,
Cranddo01,1913,NY1,NL,WS,P,2,0,14,0,2,0,0,0,,0,0
Demaral01,1913,NY1,NL,WS,P,1,1,12,0,2,0,0,0,,1,0
Doylela01,1913,NY1,NL,WS,2B,5,5,135,13,19,3,1,0,,,
Fletcar01,1913,NY1,NL,WS,SS,5,5,135,8,10,1,0,0,,,
Herzobu01,1913,NY1,NL,WS,3B,5,4,129,6,7,0,0,0,,,
Marquru01,1913,NY1,NL,WS,P,2,1,27,0,8,0,0,0,,1,0
Mathech01,1913,NY1,NL,WS,P,2,2,57,0,5,0,0,0,,0,0
Mcleala01,1913,NY1,NL,WS,C,4,4,81,14,2,0,0,0,1,4,0
Merklfr01,1913,NY1,NL,WS,1B,4,4,99,37,1,2,0,0,,,
Meyerch01,1913,NY1,NL,WS,C,1,1,27,4,2,0,0,0,0,1,1
Murrare01,1913,NY1,NL,WS,RF,5,5,135,9,0,0,0,0,,,
Shafeti01,1913,NY1,NL,WS,3B,1,1,6,1,0,0,0,0,,,
Shafeti01,1913,NY1,NL,WS,CF,5,4,129,7,0,0,0,0,,,
Snodgfr01,1913,NY1,NL,WS,1B,1,1,6,1,1,0,0,0,,,
Snodgfr01,1913,NY1,NL,WS,CF,1,1,6,2,0,0,0,0,,,
Tesreje01,1913,NY1,NL,WS,P,2,1,25,0,1,0,0,0,,3,1
Wilsoar01,1913,NY1,NL,WS,C,3,0,27,4,1,0,0,0,0,0,0
Wiltsho01,1913,NY1,NL,WS,1B,2,0,30,15,3,0,0,0,,,
Bakerfr01,1913,PHA,AL,WS,3B,5,5,138,6,5,1,0,0,,,
Barryja01,1913,PHA,AL,WS,SS,5,5,138,8,15,1,5,0,,,
Bendech01,1913,PHA,AL,WS,P,2,2,54,0,5,0,0,0,,2,2
Bushjo01,1913,PHA,AL,WS,P,1,1,27,0,1,0,1,0,,3,1
Collied01,1913,PHA,AL,WS,2B,5,5,138,17,18,1,5,0,,,
Lappja01,1913,PHA,AL,WS,C,1,1,30,7,1,0,0,0,0,0,1
Mcinnst01,1913,PHA,AL,WS,1B,5,5,138,45,0,0,4,0,,,
Murphed02,1913,PHA,AL,WS,RF,5,5,138,14,0,0,0,0,,,
Oldriru01,1913,PHA,AL,WS,LF,5,5,138,10,0,0,0,0,,,
Planked01,1913,PHA,AL,WS,P,2,2,57,1,3,1,0,0,,0,1
Schanwa01,1913,PHA,AL,WS,C,4,4,108,16,4,1,1,0,0,5,3
Strunam01,1913,PHA,AL,WS,CF,5,5,138,14,0,0,0,0,,,
Cathete01,1914,BSN,NL,WS,LF,1,1,27,2,0,0,0,0,,,
Connojo04,1914,BSN,NL,WS,LF,3,3,81,1,2,1,0,0,,,
Dealch01,1914,BSN,NL,WS,3B,4,4,117,6,11,0,1,0,,,
Eversjo01,1914,BSN,NL,WS,2B,4,4,117,8,16,1,2,0,,,
Gowdyha01,1914,BSN,NL,WS,C,4,4,117,31,4,0,1,0,0,2,1
Jamesbi02,1914,BSN,NL,WS,P,2,1,33,0,5,0,0,0,,1,0
Mannle01,1914,BSN,NL,WS,LF,1,0,9,1,0,0,0,0,,,
Mannle01,1914,BSN,NL,WS,RF,1,1,27,0,0,0,0,0,,,
Maranra01,1914,BSN,NL,WS,SS,4,4,117,7,13,1,2,0,,,
Moranhe01,1914,BSN,NL,WS,RF,3,3,90,2,0,1,0,0,,,
Rudoldi01,1914,BSN,NL,WS,P,2,2,54,0,3,0,0,0,,0,1
Schmibu01,1914,BSN,NL,WS,1B,4,4,117,52,3,0,3,0,,,
Tylerle01,1914,BSN,NL,WS,P,1,1,30,1,5,0,0,0,,1,0
Whittpo01,1914,BSN,NL,WS,CF,4,4,117,6,0,0,0,0,,,
Bakerfr01,1914,PHA,AL,WS,3B,4,4,111,10,15,0,2,0,,,
Barryja01,1914,PHA,AL,WS,SS,4,4,111,5,20,1,2,0,,,
Bendech01,1914,PHA,AL,WS,P,1,1,16,1,3,0,2,0,,0,0
Bushjo01,1914,PHA,AL,WS,P,1,1,33,0,5,1,0,0,,3,1
Collied01,1914,PHA,AL,WS,2B,4,4,111,9,12,0,1,0,,,
Lappja01,1914,PHA,AL,WS,C,1,0,9,2,1,0,1,0,0,3,0
Mcinnst01,1914,PHA,AL,WS,1B,4,4,111,50,1,0,4,0,,,
Murphed02,1914,PHA,AL,WS,RF,4,4,111,4,0,0,0,0,,,
Oldriru01,1914,PHA,AL,WS,LF,4,4,111,6,0,0,0,0,,,
Pennohe01,1914,PHA,AL,WS,P,1,0,9,0,0,0,0,0,,1,1
Planked01,1914,PHA,AL,WS,P,1,1,27,0,1,0,0,0,,2,1
Schanwa01,1914,PHA,AL,WS,C,4,4,102,17,4,1,0,0,2,6,3
Shawkbo01,1914,PHA,AL,WS,P,1,1,15,0,3,0,0,0,,0,0
Strunam01,1914,PHA,AL,WS,CF,2,2,54,4,0,0,0,0,,,
Walshji02,1914,PHA,AL,WS,CF,2,2,57,2,0,0,0,0,,,
Wyckowe01,1914,PHA,AL,WS,P,1,0,11,1,0,0,0,0,,3,0
Barryja01,1915,BOS,AL,WS,2B,5,5,132,10,8,1,0,0,,,
Cadyhi01,1915,BOS,AL,WS,C,4,2,72,14,4,0,0,0,0,2,4
Carribi02,1915,BOS,AL,WS,C,1,1,27,8,0,0,0,0,0,0,0
Fosteru01,1915,BOS,AL,WS,P,2,2,54,4,3,0,1,0,,0,3
Gainede01,1915,BOS,AL,WS,1B,1,0,21,9,0,0,0,0,,,
Gardnla01,1915,BOS,AL,WS,3B,5,5,132,5,14,0,0,0,,,
Hoblidi01,1915,BOS,AL,WS,1B,5,5,111,35,5,1,1,0,,,
Hoopeha01,1915,BOS,AL,WS,RF,5,5,132,8,0,1,0,0,,,
Janvrha01,1915,BOS,AL,WS,SS,1,0,9,1,0,0,0,0,,,
Leonadu01,1915,BOS,AL,WS,P,1,1,27,0,2,0,0,0,,0,0
Lewisdu01,1915,BOS,AL,WS,LF,5,5,132,10,1,0,0,0,,,
Scottev01,1915,BOS,AL,WS,SS,5,5,123,8,12,0,0,0,,,
Shoreer01,1915,BOS,AL,WS,P,2,2,51,0,5,1,0,0,,2,3
Speaktr01,1915,BOS,AL,WS,CF,5,5,132,10,0,0,0,0,,,
